RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
226,226,2024-03-19 03:25:58.7947703,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-52-00-75-00-6E-00-74-00-69-00-6D-00-65-00-42-00-72-00-6F-00-6B-00-65-00-72-00-2E-00-65-00-78-00-65-00-00-00-02-00-00-00-4C-10-00-00""}}"
227,227,2024-03-19 03:25:58.7947741,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""11""}}}"
228,228,2024-03-19 03:25:59.0019853,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\administrator,185.107.56.154,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2"",""Address"":""185.107.56.154""}}}"
229,229,2024-03-20 23:39:45.0632742,39,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,Session (PayloadData1) has been disconnected by session (PayloadData2),,,TargetSession: 1,Source: 1,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""TargetSession"":""1"",""Source"":""1""}}}"
230,230,2024-03-20 23:39:45.0632795,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-4C-00-6F-00-67-00-6F-00-6E-00-55-00-49-00-2E-00-65-00-78-00-65-00-00-00-01-00-00-00-F4-15-00-00""}}"
231,231,2024-03-20 23:39:45.0632821,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,472,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""11""}}}"
232,232,2024-03-20 23:39:45.1680609,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
233,233,2024-03-20 23:40:07.0239761,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,5504,dc.windomain.local,1,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\admin.1,Session ID: 3,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3""}}}"
234,234,2024-03-20 23:40:07.0274231,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,5504,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3""}}}"
235,235,2024-03-20 23:40:07.2522224,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,5504,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\admin.1,LOCAL,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
236,236,2024-03-20 23:40:07.4843385,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,4032,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\admin.1,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
